cliente_id,idade,profissao,estado_civil,escolaridade,possui_inadimplencia,saldo_conta,possui_financiamento_imovel,possui_emprestimo_pessoal,tipo_contato,dia_contato,mes_contato,duracao_contato_seg,qtd_contatos_campanha,dias_desde_ultimo_contato,contatos_campanha_anterior,resultado_campanha_anterior,aderiu_produto
2898,40,blue-collar,married,secondary,0,326,1,1,cellular,7,jul,112,1,-1,0,nao_informado,0
2899,42,technician,divorced,secondary,0,0,1,0,nao_informado,30,may,115,6,-1,0,nao_informado,0
2900,46,blue-collar,married,secondary,0,123,0,0,cellular,20,aug,381,3,-1,0,nao_informado,0
2901,32,management,single,tertiary,0,697,0,0,cellular,7,aug,119,1,99,3,failure,0
2902,37,services,single,tertiary,0,223,1,0,nao_informado,28,may,25,1,-1,0,nao_informado,0
2903,32,student,married,secondary,0,1694,1,0,cellular,28,jan,929,1,-1,0,nao_informado,0
2904,53,management,married,tertiary,0,4446,1,0,nao_informado,14,may,429,1,-1,0,nao_informado,0
2905,39,management,married,tertiary,0,894,1,0,cellular,20,apr,491,1,326,1,other,0
2906,31,technician,divorced,secondary,0,202,1,0,cellular,18,jul,146,1,-1,0,nao_informado,0
2907,34,management,single,tertiary,0,0,0,0,cellular,21,aug,191,2,-1,0,nao_informado,0
2908,44,technician,married,tertiary,0,1707,0,0,cellular,8,aug,406,3,-1,0,nao_informado,0
2909,35,technician,married,secondary,0,13658,1,0,telephone,9,dec,220,2,-1,0,nao_informado,0
2910,39,admin.,married,secondary,0,406,0,0,cellular,30,jul,253,5,-1,0,nao_informado,0
2911,55,services,married,secondary,0,96,0,0,telephone,30,jul,340,2,-1,0,nao_informado,0
2912,34,housemaid,married,secondary,0,0,1,0,nao_informado,30,oct,154,1,-1,0,nao_informado,1
2913,39,technician,married,tertiary,0,-276,0,1,cellular,11,aug,121,4,-1,0,nao_informado,0
2914,58,retired,married,secondary,0,413,0,0,cellular,27,aug,104,5,-1,0,nao_informado,0
2915,37,blue-collar,married,primary,0,655,1,0,cellular,5,feb,127,2,258,4,failure,0
2916,56,retired,divorced,primary,0,694,0,0,cellular,29,jan,144,1,102,1,other,1
2917,32,admin.,single,secondary,0,10218,1,0,cellular,19,nov,149,2,-1,0,nao_informado,0
2918,41,technician,single,tertiary,0,1646,1,0,cellular,4,feb,261,1,184,6,success,1
2919,29,admin.,single,tertiary,0,14,0,0,cellular,29,sep,87,1,120,1,failure,0
2920,44,management,married,tertiary,0,7635,0,0,cellular,21,aug,719,5,-1,0,nao_informado,0
2921,24,blue-collar,married,secondary,0,9,1,0,nao_informado,27,may,292,7,-1,0,nao_informado,0
2922,43,management,single,secondary,0,1029,1,0,nao_informado,2,jun,145,1,-1,0,nao_informado,0
2923,26,admin.,married,tertiary,0,2855,0,0,cellular,30,mar,52,3,-1,0,nao_informado,0
2924,39,admin.,married,secondary,0,260,1,0,cellular,17,apr,146,1,281,1,failure,0
2925,49,blue-collar,married,secondary,0,2039,1,0,cellular,6,may,451,1,169,2,failure,1
2926,52,blue-collar,divorced,primary,0,-97,1,1,nao_informado,9,may,167,4,-1,0,nao_informado,0
2927,33,blue-collar,married,tertiary,0,1465,0,0,cellular,19,aug,98,4,-1,0,nao_informado,0
2928,30,blue-collar,married,secondary,0,125,1,0,nao_informado,29,may,238,2,-1,0,nao_informado,0
2929,32,technician,single,tertiary,0,930,0,0,cellular,27,aug,85,7,-1,0,nao_informado,0
2930,27,management,single,tertiary,0,0,1,0,cellular,30,jan,323,4,-1,0,nao_informado,0
2931,58,blue-collar,married,primary,0,73,0,0,nao_informado,17,jun,116,1,-1,0,nao_informado,0
2932,46,retired,married,primary,0,-35,1,0,cellular,7,may,304,3,-1,0,nao_informado,0
2933,28,management,single,tertiary,0,1351,0,0,cellular,10,dec,267,1,-1,0,nao_informado,0
2934,39,services,married,primary,0,1601,1,0,nao_informado,23,may,201,2,-1,0,nao_informado,0
2935,41,services,married,nao_informado,0,88,1,0,cellular,11,may,105,1,336,2,failure,0
2936,38,services,married,secondary,0,435,1,0,nao_informado,23,may,193,2,-1,0,nao_informado,0
2937,50,unemployed,divorced,secondary,0,717,1,0,cellular,30,jan,113,1,-1,0,nao_informado,0
2938,56,services,married,secondary,0,705,1,0,nao_informado,29,may,151,2,-1,0,nao_informado,0
2939,34,technician,married,secondary,0,1553,0,0,cellular,20,aug,200,2,-1,0,nao_informado,0
2940,33,blue-collar,divorced,secondary,0,-131,1,0,nao_informado,16,may,145,1,-1,0,nao_informado,0
2941,61,technician,married,secondary,0,1191,0,0,cellular,21,may,214,4,-1,0,nao_informado,1
2942,36,admin.,single,secondary,0,47,0,1,cellular,9,jul,36,6,-1,0,nao_informado,0
2943,34,technician,married,tertiary,0,544,1,1,cellular,18,nov,58,2,-1,0,nao_informado,0
2944,36,blue-collar,married,secondary,0,688,1,0,nao_informado,6,may,174,2,-1,0,nao_informado,0
2945,45,management,married,tertiary,0,242,0,0,cellular,30,apr,587,1,-1,0,nao_informado,1
2946,27,student,single,tertiary,0,118,0,0,cellular,25,may,112,1,-1,0,nao_informado,0
2947,45,admin.,married,secondary,0,-388,1,0,cellular,14,jul,175,2,-1,0,nao_informado,0
2948,40,self-employed,married,tertiary,0,1603,0,0,nao_informado,17,jun,279,1,-1,0,nao_informado,0
2949,36,management,single,secondary,0,1511,1,0,cellular,16,nov,270,1,-1,0,nao_informado,1
2950,46,blue-collar,married,primary,0,147,1,0,cellular,6,may,116,2,169,3,failure,0
2951,37,entrepreneur,married,tertiary,0,836,1,0,nao_informado,27,may,129,2,-1,0,nao_informado,0
2952,36,technician,married,secondary,0,55,1,0,cellular,13,may,38,2,369,4,failure,0
2953,37,admin.,married,secondary,0,1123,0,1,nao_informado,28,may,138,1,-1,0,nao_informado,0
2954,22,student,single,tertiary,0,691,0,0,cellular,19,aug,338,1,-1,0,nao_informado,1
2955,51,services,married,secondary,0,0,0,1,nao_informado,26,jun,565,3,-1,0,nao_informado,0
2956,49,technician,married,secondary,0,12531,0,0,cellular,13,aug,77,8,-1,0,nao_informado,0
2957,35,management,married,tertiary,0,552,1,1,cellular,19,nov,314,2,124,1,failure,0
2958,50,housemaid,married,primary,0,0,0,0,nao_informado,20,jun,179,2,-1,0,nao_informado,0
2959,31,services,married,tertiary,0,309,1,1,nao_informado,7,may,294,1,-1,0,nao_informado,0
2960,47,services,single,secondary,0,33,1,0,cellular,5,may,298,1,-1,0,nao_informado,0
2961,59,blue-collar,married,secondary,0,681,1,0,telephone,14,apr,427,2,-1,0,nao_informado,0
2962,32,blue-collar,married,secondary,0,1787,1,0,cellular,12,may,87,4,357,4,failure,0
2963,71,retired,married,tertiary,0,14220,1,0,cellular,9,sep,397,1,-1,0,nao_informado,1
2964,31,management,single,tertiary,0,12569,0,0,cellular,9,sep,344,1,295,1,failure,1
2965,41,blue-collar,married,primary,0,4,0,0,cellular,23,jul,74,5,-1,0,nao_informado,0
2966,35,blue-collar,married,primary,0,3587,1,0,nao_informado,30,may,148,4,-1,0,nao_informado,0
2967,36,management,married,tertiary,0,254,0,0,nao_informado,6,jun,161,3,-1,0,nao_informado,0
2968,46,blue-collar,divorced,primary,0,1712,0,0,nao_informado,19,jun,110,1,-1,0,nao_informado,0
2969,46,blue-collar,married,secondary,0,4855,1,0,cellular,10,aug,1529,1,397,1,failure,0
2970,47,technician,married,tertiary,0,2408,0,0,cellular,12,aug,236,1,104,1,success,0
2971,35,management,single,tertiary,0,252,1,0,cellular,8,aug,89,2,-1,0,nao_informado,0
2972,37,blue-collar,married,secondary,0,346,1,0,cellular,17,apr,390,1,316,1,failure,0
2973,56,admin.,married,secondary,0,45,0,0,nao_informado,5,may,1467,1,-1,0,nao_informado,1
2974,46,admin.,married,secondary,0,556,1,1,nao_informado,15,may,646,3,-1,0,nao_informado,1
2975,44,management,divorced,tertiary,0,-710,1,0,cellular,10,jul,183,1,-1,0,nao_informado,0
2976,48,technician,single,tertiary,0,-551,1,0,cellular,11,may,168,2,-1,0,nao_informado,0
2977,28,blue-collar,single,secondary,0,56,1,0,nao_informado,23,may,66,1,-1,0,nao_informado,0
2978,38,entrepreneur,married,tertiary,0,1514,0,1,cellular,21,nov,160,3,120,3,failure,0
2979,34,management,single,tertiary,0,178,1,0,cellular,15,may,14,2,-1,0,nao_informado,0
2980,56,technician,married,secondary,0,359,1,0,nao_informado,6,jun,220,4,-1,0,nao_informado,0
2981,55,retired,divorced,secondary,0,1580,0,1,nao_informado,19,jun,1007,1,-1,0,nao_informado,1
2982,44,blue-collar,divorced,secondary,0,221,0,0,cellular,30,jul,149,13,-1,0,nao_informado,0
2983,38,technician,married,tertiary,0,1161,1,0,nao_informado,8,may,665,1,-1,0,nao_informado,0
2984,53,retired,married,secondary,0,1278,1,0,telephone,15,jul,174,3,-1,0,nao_informado,0
2985,41,admin.,single,tertiary,0,982,0,0,cellular,23,jul,105,1,-1,0,nao_informado,0
2986,34,technician,single,secondary,0,16,0,0,cellular,13,aug,990,1,-1,0,nao_informado,1
2987,34,management,single,tertiary,0,1,0,0,cellular,19,nov,582,1,-1,0,nao_informado,0
2988,35,services,married,secondary,0,128,1,0,cellular,12,may,136,1,-1,0,nao_informado,0
2989,38,entrepreneur,single,secondary,0,2543,0,0,cellular,10,aug,223,1,414,4,failure,1
2990,42,entrepreneur,married,tertiary,0,42045,0,0,cellular,8,aug,205,2,-1,0,nao_informado,0
2991,56,blue-collar,married,primary,0,828,1,0,cellular,14,may,214,1,349,1,failure,0
2992,37,management,divorced,tertiary,0,0,1,0,cellular,11,may,217,6,-1,0,nao_informado,0
2993,47,housemaid,married,secondary,0,3940,1,0,cellular,9,nov,171,2,96,5,success,0
2994,29,blue-collar,married,secondary,0,125,1,0,nao_informado,13,may,50,1,-1,0,nao_informado,0
2995,41,management,married,tertiary,0,140,1,0,nao_informado,5,jun,65,3,-1,0,nao_informado,0
2996,43,technician,single,secondary,0,593,1,0,nao_informado,5,may,55,1,-1,0,nao_informado,0
2997,38,self-employed,married,secondary,0,746,0,0,nao_informado,20,jun,256,3,-1,0,nao_informado,0
2998,31,technician,married,secondary,0,589,1,1,nao_informado,21,may,151,1,-1,0,nao_informado,0
2999,32,management,single,tertiary,0,2343,0,0,cellular,18,jul,226,1,-1,0,nao_informado,0
3000,40,management,married,tertiary,0,294,1,0,cellular,23,jul,97,5,-1,0,nao_informado,0
3001,45,admin.,married,secondary,0,644,0,1,telephone,22,jul,92,1,-1,0,nao_informado,0
3002,43,management,married,secondary,0,-26,1,0,nao_informado,16,may,343,1,-1,0,nao_informado,0
3003,27,services,single,secondary,0,3354,1,0,cellular,14,may,493,5,-1,0,nao_informado,0
3004,33,management,single,tertiary,0,23,0,0,cellular,20,aug,216,3,-1,0,nao_informado,0
3005,37,admin.,married,secondary,0,7,1,0,cellular,27,may,224,7,105,1,other,0
3006,60,admin.,married,secondary,0,3735,0,0,cellular,22,dec,190,1,188,9,success,1
3007,51,self-employed,married,nao_informado,0,2094,0,0,cellular,8,jun,458,6,-1,0,nao_informado,1
3008,44,blue-collar,married,secondary,0,508,1,0,cellular,20,apr,222,1,154,1,failure,0
3009,48,management,married,nao_informado,0,0,1,0,cellular,8,may,612,1,344,1,other,0
3010,57,blue-collar,married,primary,0,93,1,0,telephone,17,apr,137,1,-1,0,nao_informado,0
3011,29,technician,single,tertiary,0,0,1,0,nao_informado,7,may,104,2,-1,0,nao_informado,0
3012,50,services,married,secondary,0,26394,0,0,cellular,25,aug,206,4,-1,0,nao_informado,0
3013,36,services,married,secondary,0,-11,1,0,cellular,30,jul,172,28,-1,0,nao_informado,0
3014,49,technician,married,tertiary,0,523,1,0,cellular,3,mar,152,2,-1,0,nao_informado,1
3015,49,technician,married,secondary,1,-74,1,0,cellular,19,nov,114,1,-1,0,nao_informado,0
3016,35,management,married,tertiary,0,0,0,0,cellular,11,jul,89,1,-1,0,nao_informado,0
3017,39,technician,single,secondary,0,122,1,0,nao_informado,2,jun,158,1,-1,0,nao_informado,0
3018,34,blue-collar,married,primary,0,351,0,1,cellular,14,jul,326,11,-1,0,nao_informado,0
3019,57,self-employed,married,secondary,0,35,0,1,nao_informado,26,jun,215,3,-1,0,nao_informado,0
3020,37,technician,divorced,secondary,0,2610,1,0,cellular,13,may,53,1,-1,0,nao_informado,0
3021,25,services,single,secondary,0,64,0,0,cellular,21,jul,71,11,-1,0,nao_informado,0
3022,43,blue-collar,married,primary,0,60,0,0,cellular,8,may,487,2,367,2,other,0
3023,37,blue-collar,married,secondary,0,342,1,0,cellular,12,may,340,2,175,1,failure,0
3024,36,blue-collar,single,tertiary,0,1830,0,0,cellular,14,oct,183,1,91,11,failure,0
3025,49,management,divorced,tertiary,0,1904,0,1,cellular,17,nov,131,2,-1,0,nao_informado,0
3026,38,management,single,tertiary,0,16957,1,0,telephone,29,jan,208,1,247,2,failure,0
3027,39,management,divorced,tertiary,0,26,0,0,nao_informado,18,jun,311,5,-1,0,nao_informado,0
3028,40,management,married,tertiary,0,0,0,0,cellular,10,nov,147,1,96,8,success,1
3029,34,admin.,married,secondary,0,79,1,0,nao_informado,23,may,83,1,-1,0,nao_informado,0
3030,39,blue-collar,married,primary,0,2303,1,0,nao_informado,17,jun,775,3,-1,0,nao_informado,1
3031,53,blue-collar,married,secondary,0,65,0,0,cellular,28,aug,25,18,-1,0,nao_informado,0
3032,44,management,married,tertiary,0,332,1,0,cellular,23,jul,497,5,-1,0,nao_informado,0
3033,32,technician,divorced,secondary,0,-399,1,0,nao_informado,2,jun,180,1,-1,0,nao_informado,0
3034,50,technician,divorced,secondary,0,-54,1,1,cellular,13,may,698,2,292,1,failure,1
3035,29,services,married,primary,0,-102,0,0,nao_informado,4,jul,134,1,-1,0,nao_informado,0
3036,55,unemployed,married,tertiary,0,4809,1,0,cellular,21,nov,223,2,186,3,other,0
3037,73,retired,married,primary,0,279,0,0,cellular,28,jan,399,3,-1,0,nao_informado,1
3038,52,technician,married,secondary,0,11,1,0,nao_informado,13,may,420,1,-1,0,nao_informado,0
3039,49,services,married,secondary,0,2201,1,0,nao_informado,15,may,233,3,-1,0,nao_informado,0
3040,63,retired,married,primary,0,8044,0,0,cellular,12,nov,702,1,-1,0,nao_informado,0
3041,34,admin.,married,secondary,0,2374,1,0,cellular,9,nov,161,1,209,2,failure,1
3042,32,admin.,single,secondary,0,92,1,0,cellular,18,may,110,1,315,2,failure,0
3043,49,housemaid,married,tertiary,0,443,0,0,cellular,8,aug,27,6,-1,0,nao_informado,0
3044,40,blue-collar,married,primary,0,1397,1,0,telephone,12,may,58,2,334,1,failure,0
3045,53,entrepreneur,married,nao_informado,0,7,0,0,cellular,20,nov,68,1,-1,0,nao_informado,0
3046,53,technician,married,tertiary,0,3177,0,0,cellular,8,aug,92,2,-1,0,nao_informado,0
3047,43,blue-collar,married,primary,0,232,0,1,cellular,15,may,45,1,-1,0,nao_informado,0
3048,35,management,single,secondary,0,81,1,0,cellular,29,jan,79,1,-1,0,nao_informado,0
3049,35,services,single,secondary,0,414,1,0,cellular,20,apr,11,5,319,2,other,0
3050,25,student,single,tertiary,0,1433,1,0,cellular,15,may,520,1,-1,0,nao_informado,0
3051,31,technician,single,nao_informado,0,187,0,0,cellular,17,jul,86,1,-1,0,nao_informado,0
3052,48,management,married,tertiary,0,0,0,0,cellular,28,aug,16,16,-1,0,nao_informado,0
3053,40,housemaid,married,secondary,0,4610,0,0,cellular,14,aug,154,2,-1,0,nao_informado,0
3054,46,blue-collar,married,primary,0,1429,1,0,nao_informado,14,may,91,1,-1,0,nao_informado,0
3055,30,services,single,secondary,0,334,0,0,cellular,29,jan,389,2,-1,0,nao_informado,0
3056,47,services,married,secondary,0,2,0,1,cellular,21,jul,71,15,-1,0,nao_informado,0
3057,23,services,single,secondary,0,500,1,0,nao_informado,4,jun,111,3,-1,0,nao_informado,0
3058,29,technician,married,tertiary,0,43,1,0,nao_informado,20,may,68,2,-1,0,nao_informado,0
3059,38,technician,married,secondary,0,4030,1,0,cellular,19,nov,75,2,177,5,failure,0
3060,56,housemaid,married,primary,0,306,0,1,cellular,8,jul,212,1,-1,0,nao_informado,0
3061,52,admin.,married,secondary,0,0,0,0,cellular,22,apr,91,2,275,1,failure,0
3062,55,retired,married,secondary,0,168,0,0,cellular,19,aug,79,2,-1,0,nao_informado,0
3063,43,entrepreneur,married,tertiary,0,210,0,0,cellular,29,jul,646,2,-1,0,nao_informado,0
3064,34,blue-collar,married,secondary,0,518,1,0,cellular,11,may,206,1,-1,0,nao_informado,0
3065,43,management,single,tertiary,0,1696,1,0,cellular,26,aug,257,1,474,3,failure,1
3066,55,services,married,secondary,0,-31,0,1,cellular,13,aug,81,2,-1,0,nao_informado,0
3067,34,blue-collar,married,secondary,0,856,1,0,cellular,20,apr,470,1,150,5,other,0
3068,34,management,single,tertiary,0,318,1,0,nao_informado,9,may,133,2,-1,0,nao_informado,0
3069,43,self-employed,married,tertiary,0,64,0,0,nao_informado,6,jun,230,2,-1,0,nao_informado,0
3070,39,blue-collar,married,primary,0,800,1,0,cellular,19,nov,76,6,-1,0,nao_informado,0
3071,39,technician,single,nao_informado,0,75,0,0,nao_informado,6,jun,26,1,-1,0,nao_informado,0
3072,34,technician,single,secondary,0,347,1,0,cellular,6,feb,154,2,197,6,failure,0
3073,55,management,married,tertiary,0,2366,1,1,cellular,30,jul,94,4,-1,0,nao_informado,0
3074,67,retired,married,tertiary,0,701,0,0,cellular,6,aug,254,2,-1,0,nao_informado,1
3075,34,entrepreneur,married,tertiary,0,475,1,1,cellular,9,jul,1156,1,-1,0,nao_informado,0
3076,47,blue-collar,married,secondary,0,3285,0,0,cellular,31,jul,248,5,-1,0,nao_informado,0
3077,33,blue-collar,married,primary,0,925,0,0,cellular,20,nov,884,3,-1,0,nao_informado,0
3078,45,entrepreneur,married,secondary,0,128,0,1,cellular,18,nov,275,2,-1,0,nao_informado,0
3079,36,blue-collar,married,secondary,0,1587,1,0,cellular,28,jul,200,2,-1,0,nao_informado,0
3080,59,technician,divorced,secondary,0,879,1,0,nao_informado,26,may,228,1,-1,0,nao_informado,0
3081,33,services,married,secondary,0,478,0,0,cellular,30,apr,475,2,-1,0,nao_informado,1
3082,52,technician,divorced,secondary,0,280,0,0,cellular,14,jul,393,5,-1,0,nao_informado,0
3083,53,blue-collar,married,primary,0,1868,0,0,cellular,8,aug,156,4,-1,0,nao_informado,0
3084,41,unemployed,married,primary,0,819,0,0,cellular,9,feb,244,3,-1,0,nao_informado,0
3085,45,blue-collar,married,secondary,0,4646,1,0,nao_informado,13,may,118,1,-1,0,nao_informado,0
3086,60,self-employed,single,secondary,0,27,0,0,cellular,22,aug,40,2,-1,0,nao_informado,0
3087,32,blue-collar,married,secondary,0,736,1,0,nao_informado,23,may,700,3,-1,0,nao_informado,0
3088,28,management,single,tertiary,0,224,1,0,cellular,2,feb,97,3,-1,0,nao_informado,0
3089,31,technician,single,secondary,0,2544,0,0,cellular,15,jul,252,1,184,3,success,1
3090,53,blue-collar,married,secondary,0,427,0,1,cellular,14,aug,360,4,-1,0,nao_informado,0
3091,58,management,married,tertiary,0,2764,0,0,cellular,17,nov,235,1,-1,0,nao_informado,0
3092,38,blue-collar,married,secondary,0,376,1,0,nao_informado,7,may,1521,1,-1,0,nao_informado,0
3093,46,management,married,tertiary,0,523,1,0,cellular,6,may,105,4,366,2,failure,0
3094,53,entrepreneur,married,tertiary,0,71,0,1,cellular,29,jan,86,1,-1,0,nao_informado,0
3095,56,retired,married,secondary,0,3948,0,0,cellular,3,apr,484,1,135,3,failure,0
3096,52,services,single,secondary,0,1810,0,0,telephone,19,nov,117,1,-1,0,nao_informado,0
3097,38,technician,married,secondary,0,994,0,0,nao_informado,9,jun,119,1,-1,0,nao_informado,0
3098,37,services,married,primary,0,52,1,0,nao_informado,7,may,359,1,-1,0,nao_informado,0
3099,37,blue-collar,married,primary,0,11,0,0,telephone,30,jul,109,8,-1,0,nao_informado,0
3100,37,technician,married,secondary,1,0,0,0,nao_informado,18,jun,236,1,-1,0,nao_informado,0
3101,66,retired,married,primary,0,747,0,0,telephone,28,jan,203,3,93,1,failure,0
3102,44,blue-collar,married,primary,0,2657,1,0,nao_informado,20,jun,202,2,-1,0,nao_informado,0
3103,61,retired,married,secondary,0,313,0,1,nao_informado,3,jul,42,1,-1,0,nao_informado,0
3104,34,admin.,married,secondary,0,61,0,1,nao_informado,5,may,21,1,-1,0,nao_informado,0
3105,33,admin.,single,secondary,0,2557,1,0,cellular,18,may,186,1,-1,0,nao_informado,0
3106,30,services,divorced,secondary,0,0,1,0,cellular,13,may,172,1,-1,0,nao_informado,0
3107,27,services,divorced,secondary,0,10,1,0,cellular,22,jul,527,1,-1,0,nao_informado,0
3108,37,services,married,secondary,0,658,1,0,telephone,23,jul,175,1,-1,0,nao_informado,0
3109,38,blue-collar,married,primary,0,1679,1,0,nao_informado,20,jun,21,18,-1,0,nao_informado,0
3110,35,management,single,tertiary,0,0,0,1,cellular,14,aug,370,4,-1,0,nao_informado,0
3111,50,technician,married,secondary,0,841,1,0,nao_informado,29,may,54,2,-1,0,nao_informado,0
3112,39,management,married,secondary,0,0,1,0,cellular,27,aug,63,3,-1,0,nao_informado,0
3113,35,management,married,secondary,0,1160,1,0,nao_informado,27,may,116,3,-1,0,nao_informado,0
3114,36,admin.,divorced,secondary,0,-37,1,0,nao_informado,27,may,151,1,-1,0,nao_informado,0
3115,28,services,single,secondary,0,94,1,0,cellular,16,apr,300,1,-1,0,nao_informado,0
3116,39,self-employed,married,tertiary,0,585,1,0,cellular,18,nov,48,1,181,3,failure,0
3117,39,self-employed,married,secondary,0,235,0,0,nao_informado,9,jun,217,1,-1,0,nao_informado,0
3118,30,blue-collar,single,secondary,0,2145,1,0,cellular,18,may,727,2,-1,0,nao_informado,1
3119,32,services,married,secondary,0,1464,1,0,nao_informado,3,jun,193,1,-1,0,nao_informado,0
3120,28,technician,married,secondary,0,232,1,1,cellular,29,jan,72,1,261,1,failure,0
3121,47,technician,married,primary,0,187,1,0,nao_informado,9,may,165,1,-1,0,nao_informado,0
3122,53,management,married,tertiary,0,12,0,0,cellular,27,aug,345,10,-1,0,nao_informado,0
